problem;type;runupdate;mombi2;moead;nsgaii;spea2;
NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0;1;0;0.6195665749220615;0.9949462398948963;0.9450987158344198;
NormSystem_obj_2_conf_200_10_5_0.05_10_5000;3;0;5.983395072798313;5.928842967903604;6.1442829610994885;4.751417996917897;
NormSystem_obj_2_conf_200_10_5_0.05_10_5000;3;1;0.9852401505465987;0.2991164865164737;0.0020396157599604594;0.031237263622661198;
NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0;1;0;0.816461537050969;0.9787918052347772;0.9977858272519139;
NormSystem_obj_2_conf_200_10_5_0.05_10_5000;3;0;6.150957321777066;6.066853643034488;6.153175728803437;2.940508284230978;
NormSystem_obj_2_conf_200_10_5_0.05_10_5000;3;1;0.924632081908712;0.1421868746626408;0.01361106769012285;0.0010059641086551808;
NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0;1;0;0.8144680276212727;0.9580223430238379;0.9747778459460759;
NormSystem_obj_2_conf_200_10_5_0.05_10_5000;3;0;6.113977727574609;6.153517247188193;5.934010722020601;6.149771375986123;
NormSystem_obj_2_conf_200_10_5_0.05_10_5000;3;1;1.3977604967795756;0.146861315948951;0.023977383128048237;0.016430293276853004;
NormSystem_obj_2_conf_200_10_5_0.05_10_5000;0;1;0;0.7410661763435208;0.8820105179616158;0.962070386128748;
NormSystem_obj_2_conf_200_10_5_0.05_10_5000;3;0;5.276519007327011;6.140230263024516;6.153064282755358;6.1539265564503625;
NormSystem_obj_2_conf_200_10_5_0.05_10_5000;3;1;1.2752425745507368;0.20801113100484908;0.08990817139511655;0.02601579423531205;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.764046963659578;0.9394131637246027;0.9514377376886143;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.0614835759904389;0.11608714728024742;1.0827777149096416;1.0814732609925557;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.979391750102491;0.18862488334409713;0.047891529361371483;0.03791933228232926;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.818769824785911;0.9769829589243915;0.9390633849284546;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;0.8592947861159425;1.0814655273242677;1.0757624090555473;1.0827616430823752;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.359720933182245;0.15168696251139868;0.015605816785121785;0.04818733242755936;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.9096086026486602;0.9615921659260788;0.9732311882761525;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.0595415998944813;0.2349824812867714;0.9523778995330586;1.0809487541211924;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.253441775992137;0.07022878738371262;0.015504268127019731;0.02085435908495381;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0.031328915227522305;0.7717554039255397;0.7232883621575418;0.916154451557766;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;0.6965048131114665;1.0744632781876102;0.5215952842549466;0.8393381175705651;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;0.8424824700589475;0.19191878306535573;0.14279577345943814;0.036775780082322476;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.8727507368662947;0.9925275882803204;0.9751403045968222;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.0578570850679283;1.0820727790698492;1.0832718872101637;1.0827948557701317;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.7428650376316261;0.10490350537506615;0.005361777257726205;0.019325851506397745;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.878554853215536;0.5379038238123988;0.9424120920220823;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.0581053522278505;1.0470621530017532;0.3124958790683967;1.0810006060792525;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;2.2673805715607904;0.09986443564746557;0.2502292425485095;0.04543765119106561;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.8351196467044745;0.9093198109959206;0.9395261849923486;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.0667318437645117;0.9570638001127241;1.0677660763810508;1.0740480645654646;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.4167782648524385;0.13284787884696506;0.06859059253046255;0.0478151234857129;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.9128540809516327;0.9807327228078383;0.9725222113665162;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;0.6417931900719988;0.8789251173379354;0.715875589794008;1.0832052943292443;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.7885318070588376;0.07227781702840311;0.007246809355265643;0.021420305646370905;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0.11049198540506847;0.7867078655014554;0.969272765790068;0.9660234635036862;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.0696404525810481;0.9251389532353762;1.022888992346418;0.13084902170344098;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;0.7654902263066846;0.18101400336191154;0.012243821560573421;0.013451767537219692;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.813743900269076;0.9549193130074214;0.9317004594839894;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.0693049752785186;0.9797644333552938;1.0830043507013751;0.6448824038045712;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.1975184931834788;0.15266996285420825;0.03550262433364678;0.028649653068019233;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.9238842752488883;0.9904341458422304;0.9848860441823285;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.035590866491621;0.6826942340182429;0.30702402063669926;1.0448251239760988;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.5406937345160507;0.06536908042614191;0.003352951020764071;0.005407588578480854;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.8943659487142145;0.9845842311911508;0.9169504042809202;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;0.7861173529883323;1.082316972620014;1.0833433780418453;1.054234267876535;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.1551905237554991;0.08617032177353558;0.011770689786663256;0.06234355312941044;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.926965721487099;0.8882588444516952;0.9083654967717827;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.0646394661571523;1.08268637884921;0.8549485785462546;1.0158879815205533;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.4972450262217125;0.05791718537036906;0.05172890190115474;0.06689608797795964;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.7642005763708406;0.9947372852749554;0.8808014346361482;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;0.4858076179540266;1.0627896047867542;1.0764055130525894;1.0809740227099671;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.122928935159083;0.19893729351724376;0.0020259703800637684;0.09792388238120348;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.901940881240317;0.9687418826405869;0.9877717962078156;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.045096632829425;1.0821020336173102;0.9661953385893953;1.0829647596556515;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.3619065828813866;0.07950216809072205;0.01271364550071515;0.009220751265075457;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.8279847917307833;0.9757210742048887;0.9906752038415758;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.0696040310034471;1.0813223357510482;1.050293703260768;0.15334090539979156;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.1682656287512156;0.14366498954837034;0.010916812240631108;0.003252891666434873;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.8990758782269955;0.9878275897840617;0.940665293146092;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.0546523019005563;1.0823702605228114;1.0633168209608501;1.0828420417577815;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.545667030051551;0.08208838286245873;0.004670946283846255;0.04690584022271026;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.8822077560098263;0.9930826802130279;0.9599127041943674;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;0.8299067083309359;0.9807161537653463;1.0834409313007145;1.0822661132661822;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.5013945167044758;0.09814117007034655;0.004971930569161489;0.03150372123919281;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.6627987388367651;0.9211299155474949;0.9628171901993834;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.068585633593491;0.4073435542735769;0.13062991730475124;1.083094436208557;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.2680595310304872;0.2834982819707007;0.03378462641431934;0.029184322580077107;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.8331774133138949;0.9334982576616209;0.9966188275774195;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.0651773524909165;0.9962419024620661;0.13076861113951668;1.08348160334188;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.4630488911431911;0.13466064467558903;0.02781182653280955;0.00226088425646134;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.9229940813362023;0.9886093002615088;0.9054543130478175;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;0.8386862648247247;0.5749751326371626;1.0833895513953664;0.1904750776825095;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.1960556644274098;0.0616666668836688;0.008550634530376784;0.07850463172853493;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.6664383145034193;0.9923337209395551;0.987824408699834;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;0.858733156502256;0.7755545231119575;1.0694779681061448;1.028441307165474;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.742193212659012;0.28690902486761644;0.002557143797523771;0.0059887957760782215;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.8841018405798372;0.9387633579975421;0.9912432959645587;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.0642096853113325;1.0820138256051481;0.13084589094916085;1.0484891859870653;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.7029392834356691;0.09505267861844255;0.02525231462131811;0.006459317688786781;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.9270701756278141;0.8480079174923234;0.9984574788170716;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;0.8148848465158942;1.0826875646324736;1.0781090707920071;0.1948241153469784;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.4788624717489258;0.0578266584484159;0.12521265334487;0.0003388798429445178;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0.023537628738869533;0.8746041902631095;0.9286554167457719;0.957655207694418;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.0721960443758256;1.0820936949099063;0.20823100243293471;0.47168670391230333;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;0.8463893576115332;0.10329717909782654;0.03013038576254898;0.03375322585376797;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.8647976944790412;0.8346191873789723;0.9770175864859786;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;0.5611655170548119;1.0819830800254833;0.674811243151733;1.0831686379402314;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.5142644625107289;0.11179614211068581;0.08034795978244089;0.017824007314069735;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.7581831598813682;0.9401336212308812;0.9978094654212004;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;0.6157108699642315;0.578915978672511;1.068959374429284;1.083307634465781;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.4345337772399622;0.2138158906686246;0.043389801755618844;0.001336560159284875;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.8563244886917679;0.9805212201964747;0.996099425634501;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.0430951526526437;0.33831193718612673;1.0443536788795396;0.13072730055510495;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.0810862394153997;0.11992905798900863;0.007245704076869736;0.001996765567711967;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.7919216608617707;0.9340088051524148;0.9766559516651369;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.0679291208717887;0.3368878218120052;1.0007084371167863;1.0479074584863837;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.0941320815583537;0.18239815318739566;0.032855776380480345;0.01583104767362729;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;0;1;0;0.745750927665203;0.9593316029008592;0.8699428817762056;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;0;1.065927972141434;0.8817174606297956;1.001000914939757;1.082041101292344;
NormSystem_obj_2_conf_200_30_5_0.05_10_5000;3;1;1.3931131548864064;0.1960206310133123;0.016489851412863223;0.10733697978647665;
